Gene_x	Gene_y	Chromosomal_distance_bp	Remove_by_Chromosomal_distance_or_SameGene	Type_of_gene_x	Type_of_gene_y	SOJ_E_NoMMS	SOJ_E_MMS	SOJ_E_SnsM.N	SOJ_Class_NoMMS	SOJ_Class_MMS	GIS_xy.NoDrug	GIS_xy.DMSO	GIS_xy.MMS	GIS_xy.4NQO	GIS_xy.BLMC	GIS_xy.ZEOC	GIS_xy.HYDX	GIS_xy.DXRB	GIS_xy.CSPL	W_x.NoDrug	W_x.DMSO	W_x.MMS	W_x.4NQO	W_x.BLMC	W_x.ZEOC	W_x.HYDX	W_x.DXRB	W_x.CSPL	W_y.NoDrug	W_y.DMSO	W_y.MMS	W_y.4NQO	W_y.BLMC	W_y.ZEOC	W_y.HYDX	W_y.DXRB	W_y.CSPL	W_xy.NoDrug	W_xy.DMSO	W_xy.MMS	W_xy.4NQO	W_xy.BLMC	W_xy.ZEOC	W_xy.HYDX	W_xy.DXRB	W_xy.CSPL	W_x_SE.NoDrug	W_x_SE.DMSO	W_x_SE.MMS	W_x_SE.4NQO	W_x_SE.BLMC	W_x_SE.ZEOC	W_x_SE.HYDX	W_x_SE.DXRB	W_x_SE.CSPL	W_y_SE.NoDrug	W_y_SE.DMSO	W_y_SE.MMS	W_y_SE.4NQO	W_y_SE.BLMC	W_y_SE.ZEOC	W_y_SE.HYDX	W_y_SE.DXRB	W_y_SE.CSPL	W_xy_SE.NoDrug	W_xy_SE.DMSO	W_xy_SE.MMS	W_xy_SE.4NQO	W_xy_SE.BLMC	W_xy_SE.ZEOC	W_xy_SE.HYDX	W_xy_SE.DXRB	W_xy_SE.CSPL	SE_GIS_xy.NoDrug	SE_GIS_xy.DMSO	SE_GIS_xy.MMS	SE_GIS_xy.4NQO	SE_GIS_xy.BLMC	SE_GIS_xy.ZEOC	SE_GIS_xy.HYDX	SE_GIS_xy.DXRB	SE_GIS_xy.CSPL	Z_GIS_xy.NoDrug	Z_GIS_xy.DMSO	Z_GIS_xy.MMS	Z_GIS_xy.4NQO	Z_GIS_xy.BLMC	Z_GIS_xy.ZEOC	Z_GIS_xy.HYDX	Z_GIS_xy.DXRB	Z_GIS_xy.CSPL	FDR.neutral_xy.NoDrug	FDR.neutral_xy.DMSO	FDR.neutral_xy.MMS	FDR.neutral_xy.4NQO	FDR.neutral_xy.BLMC	FDR.neutral_xy.ZEOC	FDR.neutral_xy.HYDX	FDR.neutral_xy.DXRB	FDR.neutral_xy.CSPL	Z_GIS_xy.NoDrug_Class	Z_GIS_xy.DMSO_Class	Z_GIS_xy.MMS_Class	Z_GIS_xy.4NQO_Class	Z_GIS_xy.BLMC_Class	Z_GIS_xy.ZEOC_Class	Z_GIS_xy.HYDX_Class	Z_GIS_xy.DXRB_Class	Z_GIS_xy.CSPL_Class
RAD52	SHU1	NA	no	DNA_repair	DNA_repair	-0.00494	0.023598	0.034221978	NEUTRAL	NEUTRAL	0.0717681578823143	0.065622361169065	0.0514327659990566	0.0478117286267255	0.120319410631445	0.156506975600402	0.0540062576842372	0.131285563027109	0.130771766809577	0.967130688395251	0.957035865917601	0.898156029840516	0.938643675360598	0.935659902282502	0.939443711282643	0.938227343216459	0.945183273297446	0.955630743476927	0.863957752252755	0.803817329629366	0.722219818966862	0.728742445143829	1.00911619239853	0.946376876572267	0.976858883460154	0.742552572280547	0.845326636628936	0.90669302434211	0.829212914388783	0.699780412840599	0.721623544562477	1.07875776791097	1.03545227740206	0.989610510670273	0.82066685501676	0.936660894608718	0.0408559665164676	0.0563801134314399	0.0591345439435988	0.0697473499320134	0.0784933396739493	0.0987344882909627	0.0576765630842132	0.0593629914316739	0.0517513322634651	0.0405787261643583	0.0491205804754357	0.0528368978899708	0.053983858648305	0.0760366351166661	0.0757136104331895	0.0579379766552147	0.0612266165639539	0.0528897716753201	0.0166923233318258	0.0178181345419366	0.0221411864395028	0.0263344634858228	0.0290657393172203	0.0299722790965875	0.0248122239087623	0.0290640029495054	0.0242708148297277	0.0553595318888823	0.0676863067456248	0.0675683526921368	0.0764483049779958	0.110360984386625	0.121187423078039	0.0821215674878252	0.0783331078976662	0.0711188554103791	1.29640109721967	0.96950719169364	0.761196091806483	0.625412540415215	1.09023502554066	1.29144569316915	0.657637930404139	1.67599073432169	1.83877772012754	2.90993972686316e-05	0.00193854783676617	0.0448353457721619	0.113647169060277	0.0125685458169825	0.000480350546146119	0.321591532822136	9.79421523893215e-06	1.65171006275023e-07	Expected	Expected	Expected	Expected	Expected	Positive	Expected	Positive	Positive
RAD54	SHU1	NA	no	DNA_repair	DNA_repair	-0.020879	0.10048	0.137556154	NEUTRAL	ALLEVIATING	0.00263672248080299	0.0151357179962119	0.0240231066520256	0.0258574270554051	-0.00370911767313335	-0.0142678336088361	-0.0177489966697599	-0.0213870536602084	0.00399111958869856	0.959162969097026	0.943153101008251	0.870886843230507	0.900801335865068	1.02246113256107	0.976796014220797	0.99539982810817	0.882034034047952	0.953831880762679	0.953518077932805	0.923385284601844	0.839415088721869	0.854473300390733	1.00561194638204	0.987197739332105	0.977108890852186	0.885200253870112	0.935745948228085	0.915713238444938	0.885290472401355	0.760237654888302	0.792332478528787	1.01768287511979	0.939407656359706	0.960058942222831	0.742228509323922	0.903162757919462	0.0170528184443638	0.0238243075022943	0.0248485607680209	0.0286272429349096	0.0332361515175454	0.0385824130650103	0.0256562772376479	0.0255823282208476	0.0225632201944838	0.0163963488998873	0.0221519436448639	0.0216389327810797	0.0246544676176681	0.0327850278191046	0.0343592742823171	0.024950178511569	0.0274851288879105	0.0236032465238445	0.00684177117466571	0.00733100228418362	0.00919566389919498	0.0108360956992724	0.0120627990889161	0.0122852775035909	0.0102922688084112	0.0119742865430648	0.0100366930354425	0.0236194024173276	0.0311551302210967	0.0294630514033939	0.034640510545404	0.0487837062723929	0.0520555687990363	0.0367055358559309	0.0355267323158875	0.0324322527045607	0.111633750685777	0.485817837665874	0.815363837340295	0.746450518433129	-0.0760318958224044	-0.274088516137782	-0.483550948266351	-0.60199889677566	0.123060202603112	0.419237524593055	0.278575421433085	0.102305564300747	0.00278222224989251	0.651141296399938	0.198076259007789	0.140289918304312	0.00201749223878237	0.282743647588791	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
RAD55	SHU1	NA	no	DNA_repair	DNA_repair	-0.062937	0.034536	0.089511602	AGGRAVATING	NEUTRAL	0.0288868963897103	0.0286433336713379	0.0388890704171243	-0.364718506058574	0.0310438966690483	0.065958703730772	0.0367381046835364	0.0349031053904662	0.0317585881613875	0.923359308261096	0.888461992858005	0.791980475584487	0.830474405135653	0.956731551996862	0.886740451739738	0.931507856968799	0.750312740784768	0.899583369220588	0.953740223005842	0.927421748555231	0.855536693405899	0.870695221608073	0.976241596748352	0.96393787695737	0.955237160107502	0.918517762939094	0.937652500939626	0.901600827438909	0.841816246220944	0.711476788185919	0.35851769270081	0.962237572381302	0.907327387148674	0.924145375763203	0.705909721092202	0.869692529378224	0.0183208233171943	0.0255736697496826	0.0249044392411238	0.0295510635313236	0.0346279917783526	0.0396422632574495	0.0268952979859113	0.025996094781665	0.0243625444835031	0.0178097785912259	0.024265316041549	0.0244237973444571	0.0272392813751405	0.036267384782274	0.037945239390405	0.0276903921586414	0.0300795243763967	0.0264171188284174	0.00750138649104197	0.00802143079411792	0.00998884188567229	0.011790012428097	0.0131558821892249	0.0134741407298644	0.0111791835639935	0.0131585633732706	0.0108864618027393	0.0250796432296382	0.0329172855795777	0.030330643019935	0.0360451759749135	0.0499524509445596	0.0520706994935323	0.0380234251890271	0.0356541651863231	0.0347182041543681	1.15180651196716	0.87016086433046	1.28217098435942	-10.1183721869581	0.621468938601288	1.26671437818815	0.966196614347576	0.978934865199284	0.914753194611644	0.00292290865651161	0.040029122289102	0.0242799227978185	6.61174316263183e-303	0.0768316183622938	0.0291916711531713	0.0561439151874623	0.151807492932277	0.14714837203072	Expected	Expected	Expected	Negative	Expected	Expected	Expected	Expected	Expected
RAD57	SHU1	NA	no	DNA_repair	DNA_repair	-0.0383	0.06977	0.110516316	AGGRAVATING	ALLEVIATING	0.0234119559042947	-0.00704661233300151	0.0655405186532699	0.0133264550791691	0.079735836617438	-0.834004156860867	0.0434289518513345	-0.625237475773921	0.0261698855418789	0.966987742060355	0.95705769973935	0.898220505240106	0.9386364884895	0.935637635801805	0.939715607175425	0.938179944687945	0.945213520543304	0.955582724719291	0.926145237728255	0.888485740153915	0.764752331738836	0.813663216944793	1.00048309703412	0.89931385535342	0.956072185844649	0.633666440397791	0.898056456219759	0.914541074700656	0.839246930290092	0.744700410591015	0.776786433141435	1.0204066071555	0	0.946726147316795	0	0.882480480048579	0.0410072198033112	0.0563649064434499	0.0591265698177141	0.0697454308047572	0.0786452824835154	0.0988174974813556	0.0576495934520977	0.0593232477566374	0.0517937621731266	0.0408810718761909	0.0564277923960733	0.0545174408753546	0.0614719167578718	0.0797957519640961	0.0829274938668455	0.0611158842552844	0.125424587255242	0.0556563663486298	0.0166908265220525	0.017778580468706	0.0222088894252118	0.0263267566852596	0.0292435946364662	0.0300251352738446	0.0248666753782783	0.0290965779624986	0.0244071446007989	0.057306823871698	0.0757663032196739	0.0702611771740762	0.0851018018406531	0.112375648161629	0.121925760867774	0.0833368728170725	0.127719583350957	0.0747622694567726	0.408536965104031	-0.0930045684368529	0.9328127038192	0.156594276395251	0.709547290021008	-6.84026206541641	0.521125288042218	-4.89539238517441	0.35004134748759	0.593193102882629	0.376247249245996	0.00769966554474649	0.394873524678149	0.243492446967707	1.00393978243351e-109	0.523763579946566	7.23185507939711e-51	0.493834602561607	Expected	Expected	Expected	Expected	Expected	Negative	Expected	Negative	Expected
RAD59	SHU1	NA	no	DNA_repair	DNA_repair	-0.030441	-0.005508	0.016066739	NEUTRAL	NEUTRAL	-0.00350185544445919	0.0138945001815491	0.000679545964050189	-0.000863221771100694	-0.0025313405540351	-0.0414068796864476	-0.0189664411177422	-0.0204698675381736	-0.00859466385904397	0.985962876044734	0.981668908222447	0.902967716276406	0.973431925177762	0.989281643455582	0.98747039130676	0.978784401914072	0.980723083538462	0.991667284202399	0.993546551485322	0.987992020200106	0.907978464211465	0.933708247333059	1.01020685376802	1.01153809835752	0.988292999050768	1.00259681169699	0.9977515441177	0.975812707271741	0.986847934647936	0.826103227987385	0.908233833294295	0.997899559733126	0.962123560184961	0.951118365533702	0.958590636490093	0.982244421510198	0.0194510255719501	0.0269560189105747	0.0276563055006813	0.032750125550516	0.0354128890648809	0.0427562320572254	0.0278443288836586	0.0291009900368009	0.0251822480274069	0.0183495866595911	0.0250110091188747	0.025173028909012	0.0283001762803978	0.0378023933482113	0.0392761679206886	0.0288030796143572	0.0306245876458886	0.0273841528688762	0.00747325205512963	0.0079654573511896	0.00996277552686625	0.0118140986149877	0.0130618330993561	0.0134283972389965	0.0111191515394636	0.0130625779165375	0.0108822994829967	0.0275032159801491	0.0370770270642575	0.0353081547680977	0.0427352093811459	0.0533227624198831	0.0595565744899181	0.0409055333752984	0.0438510433531803	0.0385374096564761	-0.12732530795623	0.374746879178549	0.0192461477670928	-0.0201993106761642	-0.0474720445670536	-0.695252875792194	-0.463664437369138	-0.466804572317868	-0.223021317095703	0.0852811032036601	0.560771138316268	0.279453200966421	0.0494609199495506	0.573902434268516	0.105425183000423	0.698500613020593	0.310778766913587	0.377784259486966	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
RAD61	SHU1	NA	no	DNA_repair	DNA_repair	-0.02404	-0.018827	0.000628448	NEUTRAL	NEUTRAL	0.00968725022568535	0.00895768313282182	0.00833135686306191	-0.00844913534002867	0.0284918920535854	0.0389964757991723	0.0209202663932686	0.0315144417432317	0.0326527404061251	0.967327123615918	0.954330041229805	0.919194729370372	0.952789000604491	0.919666648208054	0.923588718955784	0.921412049124143	0.91978508703511	0.948069851299997	0.997600136733258	0.996830985094962	0.926050913086613	0.942253851293168	1.03884286580199	1.0546755428913	0.993559237340566	1.0198354156693	1.00113099565591	0.972046889428884	0.952510393396721	0.854467945514027	0.887056335131391	0.989682367247661	1.00890076226002	0.934749048465082	0.969141722177744	0.986139456299789	0.023864016978375	0.0342995571541743	0.0360908731428601	0.0411516506994166	0.0436158363641394	0.0544672481664322	0.032618388515103	0.0339207523013817	0.0299204972470706	0.024488164410437	0.0329134243982573	0.0336710783488817	0.0371632731578243	0.04923968938294	0.051040777513082	0.0377372983158143	0.039604933252344	0.0362380065912794	0.00964599907567231	0.0102624430081608	0.0128275872141748	0.01521494626238	0.0169155513799946	0.0174010025351169	0.0143958695736498	0.0168633740119128	0.0140494872015815	0.0349452251886575	0.0475360429122079	0.0472550094680634	0.0545611816172577	0.0662392155035242	0.0762617364096191	0.0496821053071923	0.0529901101331571	0.0477016668615971	0.277212413810103	0.188439815012902	0.176306320892656	-0.154856164943396	0.430136314825008	0.511350483677861	0.421082525869531	0.594723084440477	0.684519903693609	0.753592101662275	0.530709715460815	0.277891306230675	0.546658381711447	0.500099004840004	0.516171808701608	0.269107345573413	0.180016828016531	0.111681066355222	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
RTT101	SHU1	NA	no	DNA_repair	DNA_repair	-0.023952	-0.015028	-0.000552522	NEUTRAL	NEUTRAL	0.00533328369884625	-0.0179854020491624	-0.0190070038937607	0.0132506155058271	-0.0215093084108754	-0.00660481969688931	-0.0345357594591185	0.0156453574461125	0.00875238505501375	0.90658445079971	0.862667212604382	0.779909964079801	0.825761466780549	0.907466810738702	0.889894305700663	0.902398780869579	0.828161787815812	0.897195929693498	0.940956172753979	0.904825895549844	0.81760933060832	0.835703871539935	0.989972666383739	0.993361615455381	0.964548993031189	0.904714353455332	0.934769213161505	0.856390208267912	0.754693121986722	0.607627626404308	0.692986846254453	0.874776473247781	0.876827708133427	0.838114548274869	0.761482617583411	0.844234894525448	0.0161875614569419	0.0225766447407369	0.0236165601066445	0.0267446863977328	0.0298949425867038	0.0362073540697063	0.0235839585802833	0.0238093857828282	0.021465854987418	0.0164148042174154	0.0218994715396504	0.0221504936519336	0.0245231102171419	0.0328227137182027	0.0352762398056205	0.0249647485424646	0.0275787293996216	0.0237139178183307	0.0068267869245637	0.00728581190388511	0.00908452789290351	0.0108189268350232	0.011906931550784	0.0122633952045322	0.0101566536973663	0.0118732690008329	0.00992798409725017	0.022324056863141	0.0286719844391021	0.027443810624245	0.0317667041034109	0.0434974243859834	0.0491095030063994	0.0335485527314015	0.033760056008967	0.0308694344099472	0.238902979487208	-0.627281382890063	-0.692578889790514	0.417122766740046	-0.494496138897976	-0.134491682720321	-1.0294262091012	0.46342806546165	0.283529168004239	0.62147414193024	0.000864978723346643	0.0386318324964164	0.0824643325778999	0.650682537960577	0.370971968497006	0.00138924160284408	0.521172385304988	0.353842532574093	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
RTT107	SHU1	304171	no	DNA_repair	DNA_repair	-0.05583	-0.104117	-0.080436952	AGGRAVATING	AGGRAVATING	-0.0102988161711625	-0.0179488231842237	-0.202722907839967	-0.0196988883931322	-0.0348761427885055	-0.0415497788479279	-0.027317742032127	-0.00315255929134079	-0.0103427228747316	0.938760686945058	0.903415092754287	0.80216551751619	0.881461767521273	0.97462980092098	0.961746976003398	0.940483994021187	0.837705381033405	0.932429021674109	0.990550432124041	0.983376780593954	0.893294943502431	0.925565052439488	1.0247884216191	1.03525480217111	0.992108586412997	0.970001746144699	0.99365192538203	0.917631520404577	0.877362933863557	0.515280715931309	0.796590875281565	0.954416685293865	0.943226189259292	0.907308465093895	0.808114485827972	0.920694894752669	0.0181884399537311	0.0247910466882643	0.0261646200858898	0.0302120606957684	0.0345749120919471	0.0404000643440744	0.0264577865005985	0.0268361949482639	0.0243118350031843	0.0183318160704756	0.0249032430887907	0.0249679456011013	0.0280162257795149	0.0369805914109771	0.0390549205608918	0.0279695173527146	0.0301930138803667	0.0264973335363393	0.0074743398734274	0.00796923134667427	0.00991592795937509	0.011883514275994	0.0130405247253843	0.0134237013443827	0.0111086297519254	0.0129787640356386	0.0108774143227084	0.0260193479954592	0.0341129969837248	0.0323670260611805	0.0390975133784211	0.0522199203081819	0.0578448523035929	0.0387860376488248	0.0386759264668824	0.036227375065525	-0.395813768006784	-0.526157909631541	-6.26325407396954	-0.503839929728228	-0.667870471319756	-0.718296913091904	-0.704318968580042	-0.0815121854686603	-0.285494680639284	0.240993851248976	0.0652742053213978	1.3220374641213e-91	0.59169724735882	0.727777852404901	0.179481865801393	0.39530074931376	0.280369081358633	0.0896963042825573	Expected	Expected	Negative	Expected	Expected	Expected	Expected	Expected	Expected
SGS1	SHU1	NA	no	DNA_repair	DNA_repair	0.100896	0.210033	0.177155651	ALLEVIATING	ALLEVIATING	0.0290569857520382	0.0507306420698675	0.0568024223621464	0.096859306051636	-0.0121557871554801	-0.0187908875860541	-0.0199435507771476	0.0228458986906823	0.0358726257268245	1.00422730111333	1.00732899301755	0.925035613216816	0.923170875787711	1.11384732384124	1.07527072756055	1.05080958404972	0.990667491969116	0.981836330726812	0.978980146297288	0.968265312024205	0.876322715535924	0.893844196670539	1.01818153650149	1.01606750775894	0.980959158216028	0.964461485054723	0.955281008842169	1.01165208623354	1.02914509836436	0.87346126347431	0.925109312493881	1.10939762525241	1.0628008050625	1.01584346684668	0.98004392138278	0.979669657092199	0.0188846982119783	0.0262922445747175	0.0282887995458692	0.0314210898877083	0.0386370929810802	0.0449605616465063	0.0287901853938377	0.0281577071752312	0.0263847986109045	0.0184219223472139	0.0251647272930721	0.0247564597597115	0.0278705417115163	0.0377115887948361	0.03890240894803	0.0278652016772055	0.0304807519945385	0.0273474000220517	0.00748293382662918	0.00800465284531021	0.0100581489897745	0.0118796111738434	0.0132302974110345	0.0135092440634938	0.0113001515107578	0.013131073457769	0.0109903929343154	0.0271796750776621	0.0367338925668941	0.0351391246147886	0.0398062573362542	0.0587454101490683	0.0632942475108	0.0421069827970637	0.0426116100849103	0.0384461130299122	1.06907038693479	1.38103093696059	1.61650078039339	2.43326834857745	-0.206923181311262	-0.296881443812849	-0.473639986822764	0.53614258285848	0.933062484077768	0.0517227789639675	0.00260191547347266	3.64024531065035e-07	1.11739634155836e-16	0.454921001213505	0.353255656265598	0.709975934801896	0.607869707214488	0.00249010620281006	Expected	Expected	Expected	Positive	Expected	Expected	Expected	Expected	Expected
SHU1	SHU1	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA	NA	-0.468305879387831	-0.733258532044718	-0.740384058673711	-0.766452612980074	-0.810170138340836	-0.839492313247513	-0.704494608194614	-0.819952803777434	-0.713894493552382	0.967088713457653	0.95705482193616	0.898208316916343	0.938565109398948	0.935652110806841	0.939367503920727	0.938222040771941	0.945245781542595	0.955640050841039	0.996651724312769	0.991087980392841	0.913974101123585	0.927161348772684	1.02206442827148	1.02446175300346	0.99496345645762	1.01207090122686	0.999834694837473	0.493402204250811	0.209775503164582	0.0816298255918148	0.0969383242164115	0.140335868027436	0.108485986739353	0.243061007381806	0.138008544441753	0.244712615766041	0.0289193078323326	0.0398632833076058	0.0418101884738684	0.0495068134913103	0.0555377041165923	0.0698526723456843	0.0408201200546005	0.0419948336863938	0.0365956168802943	0.02890734418736	0.0394538541407334	0.0394491148078272	0.0439810453479355	0.0591925214320896	0.0620787509656223	0.0445812987472299	0.0474693893322547	0.0425697535291779	0.0118021606223004	0.0125770451211448	0.0156949955112375	0.0186363544965137	0.0205952914315813	0.0211990513122965	0.017565097340861	0.020641823138139	0.0171468040263667	0.041858222218799	0.0560754905062337	0.0544226072299281	0.0643827121130279	0.0819339656788811	0.0947001845792053	0.0608930924507625	0.0651684619948594	0.0573414456696878	-11.1879065704207	-13.0762749540854	-13.6043474643853	-11.904633834538	-9.88808648071653	-8.86473787752102	-11.5693682130574	-12.5820493330365	-12.4498865561348	0	0	0	0	1.97660249206318e-203	8.88614135647039e-184	2.67406027454501e-282	0	0	Negative	Negative	Negative	Negative	Negative	Negative	Negative	Negative	Negative
APT2	SHU2	741648	no	Neutral	DNA_repair	NA	NA	NA	NA	NA	0.00397934860940595	0.00505345903176875	0.00408966266902691	0.00396080340242884	-0.0117995384847896	-0.0120844188269345	-0.00622942270057857	-0.00643445185294753	0.0147069842866229	1.08608468215236	1.11503644609463	1.10036436201549	1.10110402430805	1.1337605206151	1.11012024384952	1.10160478686105	1.1405948038312	1.13271779506525	0.946511876390164	0.91707157170819	0.832587859893077	0.886210097413867	0.938567790911441	0.962762153126546	0.942569610582067	0.943402587398534	0.938668531992959	1.0299345361819	1.02580842556469	0.915277876960956	0.981840035818245	1.0524428092782	1.0467569349626	1.0355486044556	1.06823852748269	1.07216025145679	0.0319658295421063	0.0455715912707381	0.0477455760681337	0.0569128888322966	0.0582030705395884	0.0659463934889261	0.0450003014781904	0.0496171422436559	0.046092929606225	0.0282428000188899	0.037970851541966	0.0393507345099211	0.0441377745918779	0.0538777586707771	0.05651066984541	0.0422715335631042	0.045434134446539	0.0397058540107067	0.0118208299267569	0.0125818143400159	0.0158479449428639	0.0186662981757689	0.020795759771683	0.0213068754819852	0.0176100289807054	0.0210387317201787	0.0173334138065836	0.0446683330194243	0.0607964929218504	0.0607798672876169	0.0723528706051734	0.0844709934300708	0.0917561662637618	0.065385797331395	0.0729325847636013	0.0647163093526661	0.0890865707407417	0.0831208970929394	0.0672864692131391	0.0547428646479389	-0.139687459631427	-0.131701435652801	-0.0952718014434537	-0.0882246512145939	0.227253136554472	0.674283032792371	0.567822879740807	0.289034793491768	0.459683222666459	0.146756965325885	0.0991895398046488	0.586439069935563	0.128030526322416	0.422981159030433	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
CLA4	SHU2	NA	no	DNA_repair	DNA_repair	0.029507	-0.136026	-0.187677917	NEUTRAL	AGGRAVATING	0.0121898669459534	-0.000164785682713275	-0.238041572337962	-0.000171283606401947	0.0223561020891926	-0.00626434539057116	0.0306647609784421	0.0182134257794295	0.0189598920789509	0.933012237872308	0.885114786451501	0.876258443933105	0.876365197122985	0.923535288541045	0.8530989280402	0.897603943074986	0.813226385860062	0.849612883256301	0.946570779150352	0.916862320034359	0.832346274804445	0.886392986062383	0.938354742311172	0.963010627163792	0.942495595136145	0.943575625842221	0.938796688457854	0.891938398917237	0.808910377198151	0.486708909504959	0.778564164013332	0.889228527356732	0.81875041747366	0.872611449221718	0.78063264211422	0.8158205817713	0.0201768967327827	0.0273187624181028	0.0299312327007336	0.0333153198609806	0.03693836462105	0.0424758228814921	0.030420494112537	0.0299214625399768	0.0259818363330679	0.0199969481900567	0.026866540753958	0.0278371812708822	0.0312392544081328	0.0381218223163166	0.0400366191058849	0.0299897444699644	0.032125639496888	0.0280816420170988	0.00835541587808556	0.00890466007912495	0.0111677505109274	0.0132683190045872	0.014682860487618	0.0150348039966877	0.0124164398007252	0.0146285753383345	0.0122227328175312	0.0279751470543457	0.0356573421082086	0.0365501493220029	0.0423056337116462	0.0514905207232681	0.0553455452193366	0.0412346380686107	0.041161629742858	0.0362197057606708	0.435739155267812	-0.00462136752125839	-6.51273870978862	-0.00404871860729968	0.434178986251543	-0.113186081476753	0.743665093589976	0.442485535514776	0.523468970295681	0.42355785106482	0.533653698074935	1.06424701632689e-100	0.483399217022823	0.699319062357418	0.366296834672098	0.0453249997608304	0.438625407630111	0.284551885439557	Expected	Expected	Negative	Expected	Expected	Expected	Expected	Expected	Expected
CSM2	SHU2	NA	no	DNA_repair	DNA_repair	-0.036334	0.085541	0.118075258	AGGRAVATING	ALLEVIATING	0.0583584878863968	0.0906739953135155	0.126142689603519	0.10159829027229	0.10042150452775	0.10700682092399	0.109829308928002	0.0498343020415696	0.0599789244101053	0.981101612529638	0.974487781968766	0.910743168685482	0.967825690307249	0.991402427107571	0.981086249691116	0.98063057114683	0.961012172590534	0.971784820630358	0.946627836633141	0.916874491781156	0.832233773616783	0.886174886126312	0.938297014381999	0.963229693933687	0.942562824916993	0.943649290212199	0.93876468429415	0.986991277940147	0.989479732832334	0.870907015435492	0.958417854459063	1.02913694186675	1.06048341458685	1.0374500917946	0.951607543198424	0.964852215498631	0.0307881255083845	0.0425822183498001	0.0443183896549188	0.051266314673326	0.0550632250544971	0.0651462512543061	0.0408610974021982	0.0440912217574779	0.0381955836443072	0.0282988600365122	0.0379850466944786	0.0393555423221563	0.04417272278535	0.0539713946484999	0.056610302189406	0.0423013645688972	0.0453608818630457	0.0397052036382984	0.0118055098446229	0.0125755838296102	0.015763151128902	0.0186333372082878	0.0206988374647248	0.021203116334933	0.0175773308123832	0.020755469542722	0.017325601675752	0.0419311264601749	0.0552344091536337	0.0536926151549764	0.0649973280912138	0.0771158134261412	0.086393251720762	0.0592514148562314	0.0637335389274684	0.0554104506171422	1.39177009570263	1.6416215309067	2.34934896054933	1.56311487342545	1.30221675770729	1.23860161288817	1.85361495914476	0.781916442742701	1.08244787295683	2.746123402861e-05	9.85762818606851e-09	7.20045374778154e-14	9.99099411792149e-08	0.00344030694327482	0.00352529739457217	9.50302032702765e-07	0.37143796509195	0.0271545679853605	Expected	Positive	Positive	Positive	Positive	Positive	Positive	Expected	Expected
CSM3	SHU2	NA	no	DNA_repair	DNA_repair	-0.002868	0.010603	0.013619469	NEUTRAL	NEUTRAL	0.000497802041343129	-0.010122127582188	0.0164082277055794	-0.0179128385531044	-0.0230913483577615	-0.0178748330955542	-0.0173274099086413	-0.0210395073358699	9.5637108808017e-05	1.0103121866147	1.01112438542438	0.987613396739563	0.999916460154639	1.09906376580292	1.05709471972549	1.01941255839572	0.971173973869852	0.994066627687293	0.946426505842008	0.917132195107302	0.832391453968883	0.886433378700598	0.938537512133575	0.962992013028711	0.942568877599649	0.943642937623955	0.938723439979073	0.952067848373941	0.911734758297937	0.832142338765833	0.870958491755284	1.00521139712937	0.994779278564796	0.946715588016125	0.886600576431876	0.929114335741069	0.0204692798131606	0.0291035323778397	0.0319653364776357	0.0346338599493142	0.0410928708325719	0.0459421857779914	0.0314657096267254	0.0322109940102398	0.0285322746040036	0.0199684978236058	0.0268645387475747	0.0278240274768164	0.0312486062969333	0.0380936855583044	0.039963251996837	0.0298949400200543	0.0320899802087505	0.0280989303829374	0.00837603407704558	0.00889142739079969	0.0111670831693737	0.0131843678042857	0.014752092908434	0.0150193864856847	0.0124808464923453	0.0146630243929159	0.0122693989665622	0.0291934278287124	0.0391005499713706	0.039783374279973	0.0456637783964593	0.0587427796058121	0.0629763810406254	0.0443036163192691	0.0459332175623356	0.0405575014341498	0.0170518530493884	-0.258874302013639	0.412439316738383	-0.392276749365385	-0.393092538567527	-0.283833919958394	-0.391105994232462	-0.458045581224901	0.00235806214451587	0.75412029092691	0.251891130888611	0.138367821177406	0.107258427129465	0.763940193346231	0.366929015042586	0.765753903919011	0.191124886808533	0.422641507185788	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected	Expected
