Gene_x	Gene_y	Condition1	Condition2	Type_of_gene_x	Type_of_gene_y	Z_Condition1	Z_Condition2	GI_Condition1	GI_Condition2	Class_Condition1	Class_Condition2	DeltaZ	DeltaGI	DeltaZ_FDR
RAD57	RTT107	NoDrug	HYDX	DNA_repair	DNA_repair	0.13736400513454	-3.36016811499977	0.00544969856719726	-0.201285105885662	Expected	Negative	2.87732214219199	0.206734804452859	2.78328911802955e-20
RTT101	RTT107	NoDrug	HYDX	DNA_repair	DNA_repair	-15.9249875194638	-1.0555406227633	-0.345610663701571	-0.0348535484470412	Negative	Expected	-7.86464819357165	-0.31075711525453	8.70328612814895e-147
CSM3	SGS1	NoDrug	HYDX	DNA_repair	DNA_repair	-12.9253770953616	-0.140059091703136	-0.309715942876345	-0.0050778754808154	Negative	Expected	-7.00991500874466	-0.30463806739553	8.49413500219801e-117
RTT101	SGS1	NoDrug	HYDX	DNA_repair	DNA_repair	-10.261531026665	-0.461856938236508	-0.23051620094623	-0.0162435875632727	Negative	Expected	-5.13446600560672	-0.214272613382957	4.15509594513008e-63
CSM2	SHU1	NoDrug	HYDX	DNA_repair	DNA_repair	2.02826536196351	4.06344068709665	0.0621266936592939	0.181493583688797	Expected	Positive	-2.20401217048421	-0.119366890029503	3.00032815951382e-12
RAD5	SHU1	NoDrug	HYDX	DNA_repair	DNA_repair	-0.0994923137442546	-9.44650755304467	-0.00403877593895135	-0.554887852455835	Expected	Negative	7.71475503921978	0.550849076516884	4.73491276490425e-141
MMS4	SHU2	NoDrug	HYDX	DNA_repair	DNA_repair	0.572131673560167	-12.3122329168197	0.0173422881410581	-0.569132444932546	Expected	Negative	10.609743117767	0.586474733073604	5.48152664421089e-266
MPH1	SHU2	NoDrug	HYDX	DNA_repair	DNA_repair	-4.34357061386076	0.13560068615009	-0.127831386538634	0.0059971173538431	Negative	Expected	-2.51920209776808	-0.133828503892477	8.54146882016663e-16
CLA4	SLX4	NoDrug	HYDX	DNA_repair	DNA_repair	0.113861670297127	-16.2193972280479	0.00392945870579845	-0.861116266620422	Expected	Negative	13.6609677489681	0.865045725326221	0
RAD54	SLX4	NoDrug	HYDX	DNA_repair	DNA_repair	0.77779655343778	-9.10814137846139	0.02303974555052	-0.428047865580222	Expected	Negative	8.12000684005274	0.451087611130742	3.69254423808286e-156
RAD55	SLX4	NoDrug	HYDX	DNA_repair	DNA_repair	0.832428781070465	-13.9129354713506	0.0275098703262186	-0.725613087064489	Expected	Negative	12.1977425452247	0.753122957390707	0
RAD57	SLX4	NoDrug	HYDX	DNA_repair	DNA_repair	0.459994178224041	-7.0269221352019	0.0273649349921865	-0.619938528651964	Expected	Negative	6.08329583114932	0.64730346364415	4.93442139137085e-88
CSM3	SRS2	NoDrug	HYDX	DNA_repair	DNA_repair	-17.8683080458841	0.46003080506977	-0.39021218208211	0.0147643394497484	Negative	Expected	-10.432313799791	-0.404976521531858	1.54790277846574e-257
MMS1	SRS2	NoDrug	HYDX	DNA_repair	DNA_repair	-3.60101467677168	1.06151183340552	-0.0820249840580606	0.03584318598976	Negative	Expected	-2.89382795979932	-0.117868170047821	1.36527562293998e-20
MPH1	SRS2	NoDrug	HYDX	DNA_repair	DNA_repair	-12.8165972742468	1.62380474445662	-0.341724209079489	0.0648261328850663	Negative	Expected	-8.4685280659067	-0.406550341964556	5.0705400208621e-170
MUS81	SRS2	NoDrug	HYDX	DNA_repair	DNA_repair	-4.39364974716318	1.60059878072216	-0.116914721398799	0.0665998878591158	Negative	Expected	-3.71558084417642	-0.183514609257914	1.83415786967307e-33
RTT101	SRS2	NoDrug	HYDX	DNA_repair	DNA_repair	-15.4467715383222	0.970974339326554	-0.313595992406598	0.0296379776465413	Negative	Expected	-9.36292135293112	-0.343233970053139	1.21855180269923e-207
RTT107	SRS2	NoDrug	HYDX	DNA_repair	DNA_repair	-12.0323462868904	-0.0563664974620278	-0.30978660000192	-0.00215965625531135	Negative	Expected	-6.66417042434508	-0.307626943746609	1.17794417842508e-105
SHU2	SRS2	NoDrug	HYDX	DNA_repair	DNA_repair	-0.366367086883693	-17.4479563140341	-0.0103042915938563	-0.708756851433574	Expected	Negative	14.1364841735252	0.698452559839718	0
CLA4	CSM2	NoDrug	DXRB	DNA_repair	DNA_repair	0.489597916765225	-19.2966265661159	0.0130548256915089	-0.780973982612861	Expected	Negative	16.3831339778014	0.79402880830437	0
CLA4	MAG1	NoDrug	DXRB	DNA_repair	DNA_repair	0.454184866320207	-17.7301363637546	0.0134598172478598	-0.801772494079763	Expected	Negative	15.0783729428838	0.815232311327622	0
CSM2	MMS4	NoDrug	DXRB	DNA_repair	DNA_repair	-0.349474195553347	-3.91445649914126	-0.00998449515767752	-0.177176842811846	Expected	Negative	3.12363792305003	0.167192347654169	1.10075225315926e-17
MMS1	MMS4	NoDrug	DXRB	DNA_repair	DNA_repair	-0.105703811327918	2.19715944112796	-0.00349777362510602	0.102744729114883	Expected	Positive	-1.85459297152452	-0.106242502739989	1.1620575759743e-06
MMS4	MPH1	NoDrug	DXRB	DNA_repair	DNA_repair	-7.33356085381105	0.425745763491439	-0.255525068754263	0.0228485951399953	Negative	Expected	-4.35053218857315	-0.278373663894259	2.1496409968001e-33
CSM2	MUS81	NoDrug	DXRB	DNA_repair	DNA_repair	-0.521243922709988	-6.06860772574931	-0.0144786000561603	-0.287168685848662	Expected	Negative	4.96969718681815	0.272690085792502	1.61011025161628e-43
MAG1	MUS81	NoDrug	DXRB	DNA_repair	DNA_repair	-0.235417496908877	-11.2811985519222	-0.00720100159827543	-0.611175621919834	Expected	Negative	9.70783198687878	0.603974620321558	6.02210430387439e-164
MMS1	MUS81	NoDrug	DXRB	DNA_repair	DNA_repair	-1.46865189188351	3.77399875381988	-0.0417477142407121	0.173436363843714	Expected	Positive	-3.98219603700074	-0.215184078084426	4.20641478672284e-28
MPH1	MUS81	NoDrug	DXRB	DNA_repair	DNA_repair	-10.3200445477235	2.10629936768926	-0.351944618573685	0.120215039171808	Negative	Positive	-7.10158029057446	-0.472159657745494	8.32374982083519e-88
CLA4	RAD18	NoDrug	DXRB	DNA_repair	DNA_repair	-8.83406884363646	-0.884551829039483	-0.242956278364732	-0.0346970625875705	Negative	Expected	-4.34721638683454	-0.208259215777162	2.29478291117634e-33
CSM3	RAD18	NoDrug	DXRB	DNA_repair	DNA_repair	-8.49506880812784	0.0197739540142858	-0.244121176727197	0.000866954180738248	Negative	Expected	-4.67341135736124	-0.244988130907936	2.00547137372216e-38
MUS81	RAD18	NoDrug	DXRB	DNA_repair	DNA_repair	-7.23585985290405	-0.283309121902039	-0.209038922205447	-0.0126215293060569	Negative	Expected	-3.69919422897461	-0.19641739289939	2.4214901080921e-24
MUS81	RAD5	NoDrug	DXRB	DNA_repair	DNA_repair	-7.28828233787083	2.74375103863095	-0.214862776869688	0.127182995133735	Negative	Positive	-6.22645998001579	-0.342045772003423	1.23516199580441e-67
MPH1	RAD51	NoDrug	DXRB	DNA_repair	DNA_repair	-1.59710740262791	-5.3242566699322	-0.0530380490396325	-0.267719341305008	Expected	Negative	3.5626164291326	0.214681292265375	9.02653746969371e-23
MUS81	RAD51	NoDrug	DXRB	DNA_repair	DNA_repair	0.779148970358126	3.17306681834948	0.0223474897014778	0.149538058333137	Expected	Positive	-2.30546562109402	-0.127190568631659	6.68669664365272e-10
MMS4	RAD52	NoDrug	DXRB	DNA_repair	DNA_repair	0.346525370960561	2.06817504034736	0.0202900050124239	0.173651035563094	Expected	Positive	-1.49820103223151	-0.15336103055067	0.00013373548345732
MPH1	RAD52	NoDrug	DXRB	DNA_repair	DNA_repair	-0.919965964664744	-7.20465280612755	-0.0517698930634328	-0.583060622520171	Expected	Negative	5.38996136413294	0.531290729456738	4.88783321036144e-51
MUS81	RAD52	NoDrug	DXRB	DNA_repair	DNA_repair	1.40775467182548	4.90550346178121	0.0567811857944235	0.285009867917975	Expected	Positive	-3.22683737633019	-0.228228682123552	1.02198233098978e-18
MMS1	RAD54	NoDrug	DXRB	DNA_repair	DNA_repair	0.39634561842373	4.02574305331267	0.00873146183097772	0.12133687924891	Expected	Positive	-3.01624480368571	-0.112605417417932	1.97431901429793e-16
MMS4	RAD54	NoDrug	DXRB	DNA_repair	DNA_repair	0.93889065813767	4.6348100268525	0.0223065676077495	0.160682889051519	Expected	Positive	-3.29245164353776	-0.138376321443769	1.89615722284425e-19
MPH1	RAD54	NoDrug	DXRB	DNA_repair	DNA_repair	1.16671075465323	-3.77253886461387	0.0332084112791127	-0.160584228866516	Expected	Negative	3.78455395347135	0.193792640145629	1.41536929906233e-25
MUS81	RAD54	NoDrug	DXRB	DNA_repair	DNA_repair	0.0215401123686389	2.93444596298321	0.000499995787530945	0.106008399334342	Expected	Positive	-2.45709814141128	-0.105508403546811	3.75064841134863e-11
CLA4	RAD55	NoDrug	DXRB	DNA_repair	DNA_repair	0.980227143124136	4.17796356137943	0.0257548927921659	0.149583624036232	Expected	Positive	-2.7883417494865	-0.123828731244066	3.78503780491518e-14
CSM2	RAD55	NoDrug	DXRB	DNA_repair	DNA_repair	-0.636227402738182	-9.75479326840354	-0.0164861883171561	-0.361746859320088	Expected	Negative	7.63172030304856	0.345260671002931	1.46992711479622e-101
CSM3	RAD55	NoDrug	DXRB	DNA_repair	DNA_repair	0.047616001661101	3.51059313625543	0.00104501535849163	0.104194507901855	Expected	Positive	-2.7944015141758	-0.103149492543363	3.35711446290358e-14
MAG1	RAD55	NoDrug	DXRB	DNA_repair	DNA_repair	0.105882426871934	-14.1961747355167	0.00296461536288612	-0.580015230548167	Expected	Negative	11.7701489167114	0.582979845911053	1.33485039181925e-240
MMS1	RAD55	NoDrug	DXRB	DNA_repair	DNA_repair	0.186679627779707	3.63048188154201	0.00484293673328662	0.126235740485013	Expected	Positive	-2.79819791680633	-0.121392803751727	3.13408330841042e-14
RAD18	RAD55	NoDrug	DXRB	DNA_repair	DNA_repair	-11.1779926137916	-1.37758408162683	-0.305121971277169	-0.0501144847366905	Negative	Expected	-5.60692276130846	-0.255007486540478	5.54689414010038e-55
RAD5	RAD55	NoDrug	DXRB	DNA_repair	DNA_repair	-10.9412673099213	-0.708008308946766	-0.304690145940973	-0.0267379284080454	Negative	Expected	-5.92368071520633	-0.277952217532927	2.62219215345796e-61
RAD52	RAD55	NoDrug	DXRB	DNA_repair	DNA_repair	0.221231880581117	3.44738317066787	0.00838623831262368	0.164120246585913	Expected	Positive	-2.55908055292544	-0.155734008273289	4.99751346855695e-12
CSM2	RAD57	NoDrug	DXRB	DNA_repair	DNA_repair	0.199865284571117	-4.67813854615924	0.0118459746696217	-0.608719229700504	Expected	Negative	4.34013531488271	0.620565204370125	2.1496409968001e-33
CSM3	RAD57	NoDrug	DXRB	DNA_repair	DNA_repair	-0.393648987629486	1.61508804046393	-0.0162538114573481	0.150462699239163	Expected	Positive	-1.63606575389338	-0.166716510696511	2.38706670696027e-05
MAL13	RAD57	NoDrug	DXRB	Neutral	DNA_repair	-0.149559712005627	-2.47421772655285	-0.00877956501856459	-0.319007910334348	Expected	Negative	2.18983384556857	0.310228345315783	4.36057408633441e-09
MMS4	RAD57	NoDrug	DXRB	DNA_repair	DNA_repair	0.604235829049359	3.0808150985007	0.0259087653292204	0.287721824147616	Expected	Positive	-2.54770016888761	-0.261813058818396	6.22950551832154e-12
RAD54	RAD57	NoDrug	DXRB	DNA_repair	DNA_repair	0.493554474221591	1.5837639951874	0.0201028196184721	0.130792589968839	Expected	Positive	-1.20208460051248	-0.110689770350367	0.00343735035077905
MMS1	RAD59	NoDrug	DXRB	DNA_repair	DNA_repair	-2.07264318038768	-6.04092789290551	-0.0602673777592217	-0.263199775236512	Expected	Negative	3.87413951846899	0.20293239747729	9.15359085970138e-27
RAD18	RAD59	NoDrug	DXRB	DNA_repair	DNA_repair	-9.05423627891593	0.402639697694716	-0.266917042634425	0.0180585545765382	Negative	Expected	-5.30963757065313	-0.284975597210963	2.22973181941752e-49
RAD5	RAD59	NoDrug	DXRB	DNA_repair	DNA_repair	-7.93313077021251	-1.19986716851522	-0.238672432652088	-0.0562125537281996	Negative	Expected	-3.27709412872959	-0.182459878923888	2.79191681008261e-19
CLA4	RAD61	NoDrug	DXRB	DNA_repair	DNA_repair	-1.71337400333763	-14.0834732562724	-0.059128617272131	-0.71666674705404	Expected	Negative	10.6942394078747	0.657538129781909	9.83258812797466e-199
RAD52	RAD61	NoDrug	DXRB	DNA_repair	DNA_repair	-0.0844058051847991	-7.57498726804766	-0.00469926116673765	-0.577613444480181	Expected	Negative	6.06805910504251	0.572914183313443	1.7632840399436e-64
RAD54	RAD61	NoDrug	DXRB	DNA_repair	DNA_repair	-0.0777092041831892	-17.0461713917168	-0.00227646479244539	-0.725760833798701	Expected	Negative	13.999085877244	0.723484369006256	0
CLA4	RTT101	NoDrug	DXRB	DNA_repair	DNA_repair	-3.09713570107245	-12.4667924993251	-0.0664576253121075	-0.385116702890912	Expected	Negative	8.47211559131787	0.318659077578804	5.39107285290996e-125
CSM2	RTT101	NoDrug	DXRB	DNA_repair	DNA_repair	0.0446603671446654	-18.9485177368496	0.00102962201235896	-0.66482339211043	Expected	Negative	15.8602934942364	0.665853014122789	0
MUS81	RTT101	NoDrug	DXRB	DNA_repair	DNA_repair	0.550133524714042	3.33540632486197	0.0122607475584932	0.11926342966539	Expected	Positive	-2.53959600705379	-0.107002682106897	7.25312286141192e-12
RAD59	RTT101	NoDrug	DXRB	DNA_repair	DNA_repair	-1.18712589445191	-15.7424618266709	-0.0269919705723104	-0.551487121823276	Expected	Negative	12.5586220841229	0.524495151250966	8.32279166888482e-274
RAD61	RTT101	NoDrug	DXRB	DNA_repair	DNA_repair	-1.62528722347668	-4.24939848426523	-0.0454333087092994	-0.17568183816634	Expected	Negative	2.60985533762833	0.130248529457041	1.44803438647438e-12
CSM2	RTT107	NoDrug	DXRB	DNA_repair	DNA_repair	-0.187808800664956	-12.4991298354171	-0.00505196533042225	-0.504428109753384	Expected	Negative	10.2963585345558	0.499376144422962	2.71773771280629e-184
MAG1	RTT107	NoDrug	DXRB	DNA_repair	DNA_repair	-1.70337198229958	1.76633711830648	-0.0512758866699231	0.0792782971798804	Expected	Positive	-2.41574963148637	-0.130554183849804	8.26126328432246e-11
MMS1	RTT107	NoDrug	DXRB	DNA_repair	DNA_repair	-3.04969081327858	0.481240089041119	-0.0854211138257865	0.0185795477422906	Negative	Expected	-2.18039974447507	-0.104000661568077	5.98835962662104e-09
MMS4	RTT107	NoDrug	DXRB	DNA_repair	DNA_repair	-7.86282832330321	0.344173174347971	-0.234296298446464	0.0147432713002293	Negative	Expected	-4.77256458608798	-0.249039569746694	4.85939124488966e-40
MPH1	RTT107	NoDrug	DXRB	DNA_repair	DNA_repair	-1.3169171885952	-3.00965766823602	-0.0437125274164415	-0.145981949539289	Expected	Negative	1.74002419206365	0.102269422122848	5.15563271760598e-06
MUS81	RTT107	NoDrug	DXRB	DNA_repair	DNA_repair	-0.0127071478962865	-2.62893831742728	-0.000371308627612721	-0.123795833711204	Expected	Negative	2.22711344273642	0.123424525083592	2.25094153893668e-09
RAD51	RTT107	NoDrug	DXRB	DNA_repair	DNA_repair	-9.22346000991812	-0.0862688777758278	-0.26000816010446	-0.00343979171773128	Negative	Expected	-5.25415377741066	-0.256568368386728	2.24148072016697e-48
RAD52	RTT107	NoDrug	DXRB	DNA_repair	DNA_repair	1.23916133816484	3.79111061184427	0.0475211299189745	0.19504159992557	Expected	Positive	-2.29898668991057	-0.147520470006596	7.33428067273635e-10
RAD57	RTT107	NoDrug	DXRB	DNA_repair	DNA_repair	0.13736400513454	2.27953262136622	0.00544969856719726	0.181068764626209	Expected	Positive	-1.97793715237377	-0.175619066059012	1.72100053648807e-07
RAD61	RTT107	NoDrug	DXRB	DNA_repair	DNA_repair	0.313577602716394	-15.8454790980561	0.0109572316645168	-0.801394945343436	Expected	Negative	13.214863448308	0.812352177007953	5.50848827117259e-303
RTT101	SGS1	NoDrug	DXRB	DNA_repair	DNA_repair	-10.261531026665	-0.822463069319841	-0.23051620094623	-0.02781752698219	Negative	Expected	-4.99224657774451	-0.20269867396404	1.00000219982365e-43
RAD5	SHU1	NoDrug	DXRB	DNA_repair	DNA_repair	-0.0994923137442546	-8.34474157608101	-0.00403877593895135	-0.516420607647591	Expected	Negative	6.92299994789698	0.512381831708639	1.01580380334136e-83
RAD57	SHU1	NoDrug	DXRB	DNA_repair	DNA_repair	0.330921216852445	-4.68972461964599	0.018964043889571	-0.59896967445191	Expected	Negative	4.41422173066104	0.617933718341481	1.73141060657578e-34
MPH1	SHU2	NoDrug	DXRB	DNA_repair	DNA_repair	-4.34357061386076	-0.0292746028759786	-0.127831386538634	-0.00136034320788565	Negative	Expected	-2.29930777197346	-0.126471043330748	7.33428067273635e-10
RAD54	SHU2	NoDrug	DXRB	DNA_repair	DNA_repair	0.0645179273682765	-4.79261245941351	0.00186001411667929	-0.206951722520557	Expected	Negative	4.02173637547728	0.208811736637237	8.84137540540448e-29
CLA4	SLX4	NoDrug	DXRB	DNA_repair	DNA_repair	0.113861670297127	-15.1530886600362	0.00392945870579845	-0.775513060798234	Expected	Negative	12.6272255287558	0.779442519504032	9.80186849356826e-277
MMS1	SLX4	NoDrug	DXRB	DNA_repair	DNA_repair	-1.28656590875559	-9.69503823518487	-0.0438583400079714	-0.47890214054521	Expected	Negative	7.2485983092793	0.435043800537239	1.09986464155622e-91
MPH1	SLX4	NoDrug	DXRB	DNA_repair	DNA_repair	0.240041259034256	-1.98380400046491	0.00860949195447022	-0.111194221115168	Expected	Negative	1.80036158967027	0.119803713069638	2.1944346156734e-06
MUS81	SLX4	NoDrug	DXRB	DNA_repair	DNA_repair	-0.0586260546690611	-7.62169538285615	-0.00210525581843642	-0.458249655452463	Expected	Negative	6.51338418381692	0.456144399634026	3.53470791450956e-74
RAD55	SLX4	NoDrug	DXRB	DNA_repair	DNA_repair	0.832428781070465	-11.5685909675819	0.0275098703262186	-0.538231330067244	Expected	Negative	9.91347017668988	0.565741200393462	6.56275809216159e-171
RAD61	SLX4	NoDrug	DXRB	DNA_repair	DNA_repair	-1.13437939612375	-2.40842167803382	-0.0508654819841374	-0.16463725731477	Expected	Negative	1.39165093137164	0.113771775330633	0.000414775397584796
MAG1	SRS2	NoDrug	DXRB	DNA_repair	DNA_repair	-0.572520254052087	-3.50574689850102	-0.0157261104373612	-0.157901126420957	Expected	Negative	2.69497005115936	0.142175015983596	2.38739968840694e-13
MUS81	SRS2	NoDrug	DXRB	DNA_repair	DNA_repair	-4.39364974716318	-0.0639885216804782	-0.116914721398799	-0.00285389551935637	Negative	Expected	-2.19621673500271	-0.114060825879442	4.57246170545006e-09
RAD52	SRS2	NoDrug	DXRB	DNA_repair	DNA_repair	-0.451617650954593	-2.44863037629332	-0.02592194175877	-0.215084350981411	Expected	Negative	1.8027609238577	0.189162409222641	2.14025675532347e-06
RAD55	SRS2	NoDrug	DXRB	DNA_repair	DNA_repair	4.07839268042823	-2.3982445797193	0.0900905282184753	-0.0766701135742536	Positive	Negative	4.29147536403875	0.166760641792729	1.10139405371611e-32
RAD57	YCL047C	NoDrug	DXRB	DNA_repair	Neutral	-0.5140854668003	1.40108142119886	-0.0209194827048956	0.137777992533283	Expected	Positive	-1.49118353217676	-0.158697475238179	0.000144674111561588
MUS81	YJR037W	NoDrug	DXRB	DNA_repair	Neutral	0.186270208830897	1.37741602402752	0.0111229848762797	0.17104801707646	Expected	Positive	-1.1606289171313	-0.159925032200181	0.00510709122693792
RAD57	YLR356W	NoDrug	DXRB	DNA_repair	Neutral	0.0897488865739349	-2.43667348642422	0.00385088197314519	-0.240987691890944	Expected	Negative	2.27108700404293	0.244838573864089	1.01539148050794e-09
CLA4	CSM2	NoDrug	CSPL	DNA_repair	DNA_repair	0.489597916765225	-24.3639116475243	0.0130548256915089	-0.86424385794209	Expected	Negative	19.7694469456864	0.877298683633599	0
CLA4	CSM3	NoDrug	CSPL	DNA_repair	DNA_repair	-1.67925280798151	-9.6324594662812	-0.0383769658204933	-0.29156019891923	Expected	Negative	6.67551229065665	0.253183233098737	6.26497051920531e-185
CLA4	MAG1	NoDrug	CSPL	DNA_repair	DNA_repair	0.454184866320207	-19.8230548080114	0.0134598172478598	-0.836755537869028	Expected	Negative	16.4848832180992	0.850215355116888	0
CSM3	MMS1	NoDrug	CSPL	DNA_repair	DNA_repair	-2.34664290065503	-5.68897979721045	-0.0529177508007467	-0.17196342516342	Expected	Negative	3.15667723499371	0.119045674362674	5.52538289331695e-42
CLA4	MPH1	NoDrug	CSPL	DNA_repair	DNA_repair	0.142102193874365	-19.3787185075104	0.00408096987472982	-0.769100124716663	Expected	Negative	15.7828784714874	0.773181094591393	0
MMS4	MPH1	NoDrug	CSPL	DNA_repair	DNA_repair	-7.33356085381105	-0.4129118277684	-0.255525068754263	-0.0198708638161586	Negative	Expected	-3.96635075680573	-0.235654204938105	6.70570242217216e-66
MMS4	MUS81	NoDrug	CSPL	DNA_repair	DNA_repair	-1.5217002845212	-3.20638779645221	-0.052975657251971	-0.160473675907694	Expected	Negative	1.76326004466578	0.107498018655723	1.51907146491273e-13
MPH1	MUS81	NoDrug	CSPL	DNA_repair	DNA_repair	-10.3200445477235	0.783552731070002	-0.351944618573685	0.038945984744088	Negative	Expected	-6.48470671243589	-0.390890603317773	1.43526296731172e-174
CLA4	RAD18	NoDrug	CSPL	DNA_repair	DNA_repair	-8.83406884363646	-0.932941942976453	-0.242956278364732	-0.0333480295803409	Negative	Expected	-4.64755619307639	-0.209608248784391	4.00144430239567e-90
CSM3	RAD18	NoDrug	CSPL	DNA_repair	DNA_repair	-8.49506880812784	0.414474259363583	-0.244121176727197	0.0166546497269836	Negative	Expected	-5.27877108845977	-0.260775826454181	6.07252287286546e-116
MAG1	RAD18	NoDrug	CSPL	DNA_repair	DNA_repair	-2.45576090425035	-15.4092492270706	-0.0731966292195566	-0.645472587826585	Expected	Negative	11.1314529623038	0.572275958607029	0
MUS81	RAD18	NoDrug	CSPL	DNA_repair	DNA_repair	-7.23585985290405	0.37617863861161	-0.209038922205447	0.0157225898277204	Negative	Expected	-4.42373739189091	-0.224761512033168	9.44538947813524e-82
MUS81	RAD5	NoDrug	CSPL	DNA_repair	DNA_repair	-7.28828233787083	1.13956572020875	-0.214862776869688	0.0480562491217467	Negative	Expected	-5.10983062037995	-0.262919025991434	1.03182566001654e-108
MMS1	RAD51	NoDrug	CSPL	DNA_repair	DNA_repair	-1.73748032179995	-4.4993278634544	-0.0476418552069076	-0.166256184307397	Expected	Negative	2.57780356507316	0.11861432910049	3.11694027535269e-28
MPH1	RAD52	NoDrug	CSPL	DNA_repair	DNA_repair	-0.919965964664744	-4.13636406256635	-0.0517698930634328	-0.309755629316375	Expected	Negative	2.75410876423065	0.257985736252942	3.96258654013112e-32
MUS81	RAD55	NoDrug	CSPL	DNA_repair	DNA_repair	0.342872182113735	-11.1718267150017	0.00930594103089349	-0.433741452039753	Expected	Negative	9.35276038645415	0.443047393070646	0
RAD18	RAD55	NoDrug	CSPL	DNA_repair	DNA_repair	-11.1779926137916	-0.621557829277552	-0.305121971277169	-0.0231113026134429	Negative	Expected	-6.11382512271926	-0.282010668663726	2.66287334777409e-155
RAD18	RAD59	NoDrug	CSPL	DNA_repair	DNA_repair	-9.05423627891593	-0.455752462740088	-0.266917042634425	-0.0184379165662071	Negative	Expected	-4.963881861591	-0.248479126068218	1.16992707210613e-102
RAD5	RAD59	NoDrug	CSPL	DNA_repair	DNA_repair	-7.93313077021251	-0.656074148641475	-0.238672432652088	-0.0267875220041553	Negative	Expected	-4.17777601448282	-0.211884910647933	5.26564814864687e-73
RAD55	RAD59	NoDrug	CSPL	DNA_repair	DNA_repair	-8.76091749415436	-0.760736933196439	-0.243124969187679	-0.029588237768214	Negative	Expected	-4.46921312360904	-0.213536731419465	2.12529531452495e-83
CLA4	RAD61	NoDrug	CSPL	DNA_repair	DNA_repair	-1.71337400333763	-16.5572593249127	-0.059128617272131	-0.781167743694253	Expected	Negative	12.3522543863351	0.722039126422122	0
RAD51	RAD61	NoDrug	CSPL	DNA_repair	DNA_repair	-1.77428344678253	-5.403574680713	-0.0617476102097599	-0.257982210206681	Expected	Negative	3.32147029768814	0.196234599996921	2.07636697539067e-46
RAD52	RAD61	NoDrug	CSPL	DNA_repair	DNA_repair	-0.0844058051847991	-7.6238879061138	-0.00469926116673765	-0.538699574698478	Expected	Negative	5.9361155601886	0.53400031353174	1.88529778010089e-146
RAD59	RAD61	NoDrug	CSPL	DNA_repair	DNA_repair	-1.98454598086864	-18.9385902650129	-0.0726181979904974	-0.978323447058785	Expected	Negative	14.3070901416339	0.905705249068288	0
CLA4	RTT101	NoDrug	CSPL	DNA_repair	DNA_repair	-3.09713570107245	-15.8810408996233	-0.0664576253121075	-0.455904976094255	Expected	Negative	10.8660615511805	0.389447350782148	0
MMS1	RTT101	NoDrug	CSPL	DNA_repair	DNA_repair	4.46217728213027	-2.57184811105575	0.0942922531034897	-0.0737571579475271	Positive	Expected	4.71743128885763	0.168049411051017	8.12849233562504e-93
MMS4	RTT107	NoDrug	CSPL	DNA_repair	DNA_repair	-7.86282832330321	-0.227579301735187	-0.234296298446464	-0.00934317183536247	Negative	Expected	-4.43443845680198	-0.224953126611102	3.94847506775777e-82
RAD55	RTT107	NoDrug	CSPL	DNA_repair	DNA_repair	-0.181731383025508	-10.4170183785718	-0.0048488594251037	-0.379913970062158	Expected	Negative	8.30001628975548	0.375065110637054	1.47990308813572e-285
MAG1	SGS1	NoDrug	CSPL	DNA_repair	DNA_repair	-0.756131700693678	-2.97749484623152	-0.0232594660750081	-0.130939129371004	Expected	Negative	2.00643637900782	0.107679663295996	2.43013060348647e-17
MMS1	SGS1	NoDrug	CSPL	DNA_repair	DNA_repair	-1.3386560624778	-3.97939638229025	-0.0381631431084855	-0.154691910414967	Expected	Negative	2.41728474772028	0.116528767306481	6.7172696570727e-25
RTT101	SGS1	NoDrug	CSPL	DNA_repair	DNA_repair	-10.261531026665	-1.00691452396242	-0.23051620094623	-0.0312322569286579	Negative	Expected	-5.20350340295131	-0.199283944017572	1.07397157750001e-112
MUS81	SHU1	NoDrug	CSPL	DNA_repair	DNA_repair	-0.180952990693441	-17.9899119387096	-0.00485854965374006	-0.705547342292627	Expected	Negative	14.7422132058504	0.700688792638887	0
CLA4	SLX4	NoDrug	CSPL	DNA_repair	DNA_repair	0.113861670297127	-17.7850349251353	0.00392945870579845	-0.829218882025083	Expected	Negative	14.3628273046789	0.833148340730881	0
MPH1	SRS2	NoDrug	CSPL	DNA_repair	DNA_repair	-12.8165972742468	-1.5749184147846	-0.341724209079489	-0.0591185096292424	Negative	Expected	-6.13786107466428	-0.282605699450247	1.70110152210541e-156
RAD52	SRS2	NoDrug	CSPL	DNA_repair	DNA_repair	-0.451617650954593	-2.61523541540557	-0.02592194175877	-0.20140922485804	Expected	Negative	1.82703583245325	0.17548728309927	1.72023650765426e-14
RAD61	SRS2	NoDrug	CSPL	DNA_repair	DNA_repair	-1.73670962432345	-15.8953375958441	-0.0604146328767503	-0.761226582467211	Expected	Negative	11.8398485547292	0.700811949590461	0
CLA4	CSM3	DMSO	4NQO	DNA_repair	DNA_repair	-1.54934805131729	-11.3640469747762	-0.0444459529505317	-0.377096521266301	Expected	Negative	7.58364651750166	0.332650568315769	0
MMS4	MPH1	DMSO	4NQO	DNA_repair	DNA_repair	-10.2081656067408	0.316871777984627	-0.486373190233563	0.0169015479283086	Negative	Expected	-7.0368343691874	-0.503274738161872	0
