Barcode_x	Barcode_y	Condition1	Condition2	Type_of_gene_x	Type_of_gene_y	Z_Condition1	Z_Condition2	GI_Condition1	GI_Condition2	Class_Condition1	Class_Condition2	DeltaZ	DeltaGI	DeltaZ_FDR
RTT101	SRS2	NoDrug	4NQO	DNA_repair	DNA_repair	-27.5791121153428	-20.3892838645626	-0.312832046233799	-0.372874442147385	AGGRAVATING	AGGRAVATING	2.79008196939825	0.0600423959135853	0.156797901431606
RTT107	SRS2	NoDrug	4NQO	DNA_repair	DNA_repair	-29.7217668649904	-22.2910731993199	-0.309928066423215	-0.382841548338626	AGGRAVATING	AGGRAVATING	3.62890796745524	0.0729134819154112	0.0438395986927353
SGS1	SRS2	NoDrug	4NQO	DNA_repair	DNA_repair	-26.9769625797479	-16.5139846017548	-0.649431112425428	-0.773638306528202	AGGRAVATING	AGGRAVATING	2.35817626868333	0.124207194102775	0.272796743944104
SHU1	SRS2	NoDrug	4NQO	DNA_repair	DNA_repair	3.05477866899607	8.47313572184319	0.018816437819479	0.0896018686075567	NEUTRAL	ALLEVIATING	-5.78407423848714	-0.0707854307880777	0.000168434960248318
SHU2	SRS2	NoDrug	4NQO	DNA_repair	DNA_repair	-0.137450978354569	5.68595176606722	-0.000978867317131105	0.0680412201221185	NEUTRAL	ALLEVIATING	-4.95643801574181	-0.0690200874392496	0.0019012391238029
SLX4	SRS2	NoDrug	4NQO	DNA_repair	DNA_repair	-0.778144048904297	-0.659650780931125	-0.00549058396912668	-0.00816722803774636	NEUTRAL	NEUTRAL	0.187826702113161	0.00267664406861967	0.77971533801473
APT2	YBR259W	NoDrug	4NQO	Neutral	Neutral	-1.81311024159493	-3.12940657083572	-0.0134351281612885	-0.0401283158837505	NEUTRAL	NEUTRAL	1.80237328627474	0.026693187722462	0.440638397950089
CLA4	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-0.530404437257298	-0.984039720377572	-0.00342464347945485	-0.0107109090157028	NEUTRAL	NEUTRAL	0.575735413773858	0.00728626553624796	0.73643201444503
CSM2	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-1.7186738243682	-2.86381650456318	-0.00970508802625575	-0.0284265601227498	NEUTRAL	NEUTRAL	1.63936990897883	0.018721472096494	0.487541157392459
CSM3	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-4.19667168019742	-4.29661125554692	-0.0230789719454459	-0.0409795510917605	NEUTRAL	NEUTRAL	1.62591822790275	0.0179005791463146	0.489137165565579
FLO8	YBR259W	NoDrug	4NQO	Neutral	Neutral	-1.64047929751195	-3.24387957061864	-0.00944305553538296	-0.030945130353607	NEUTRAL	NEUTRAL	1.92987260399132	0.0215020748182241	0.393361261780589
GAL2	YBR259W	NoDrug	4NQO	Neutral	Neutral	2.55878011314463	0.300847143765801	0.0140541196053091	0.00284400562483778	NEUTRAL	NEUTRAL	1.02533586968705	0.0112101139804713	0.656175764938528
HO	YBR259W	NoDrug	4NQO	Neutral	Neutral	2.57194051886665	3.95935765086103	0.0132056151865022	0.0329412563262568	NEUTRAL	NEUTRAL	-2.01865033136128	-0.0197356411397545	0.364890127657692
MAG1	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-0.456399018111306	-0.234073711735495	-0.00312554990169206	-0.00238747570463599	NEUTRAL	NEUTRAL	-0.0600770852957588	-0.000738074197056073	0.786573053230677
MAL13	YBR259W	NoDrug	4NQO	Neutral	Neutral	0.531348090640127	2.39042028694458	0.00378950776336239	0.0273977729458828	NEUTRAL	NEUTRAL	-1.74885954747943	-0.0236082651825204	0.452417042436374
MMS1	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	3.30221643712675	2.98909993318836	0.022388847924197	0.0333871076479532	NEUTRAL	NEUTRAL	-0.841727521326008	-0.0109982597237562	0.683171671885691
MMS4	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-2.04747300866222	-1.40029662638233	-0.013277845934842	-0.0148920850959883	NEUTRAL	NEUTRAL	0.129593072705553	0.00161423916114631	0.781509652876163
MPH1	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-0.785219304990391	0.545642510063906	-0.0055183998624755	0.00650149611144107	NEUTRAL	NEUTRAL	-0.868899158895406	-0.0120198959739166	0.682390042407614
MUS81	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-2.03288238832349	-1.61430009614	-0.0137493041814884	-0.0188272743659873	NEUTRAL	NEUTRAL	0.376647003650137	0.00507797018449892	0.766889328251719
NGL3	YBR259W	NoDrug	4NQO	Neutral	Neutral	-0.92562899772338	-1.94404947579106	-0.00469434575296594	-0.0174617737879935	NEUTRAL	NEUTRAL	1.23775134672091	0.0127674280350276	0.597427374659908
PSY3	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-1.36642874479773	0.601288062497639	-0.00676752306645877	0.00493640927543678	NEUTRAL	NEUTRAL	-1.22069111425736	-0.0117039323418956	0.595325565701789
RAD18	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-0.173510575021785	0.98946026203805	-0.00118183798682322	0.012817977116351	NEUTRAL	NEUTRAL	-0.956530243304075	-0.0139998151031742	0.669609647008913
RAD5	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-2.01676834231004	-0.340368752907344	-0.0122603356389728	-0.00371621793198022	NEUTRAL	NEUTRAL	-0.683717615352953	-0.00854411770699256	0.729667781836241
RAD51	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-1.27641932595143	-0.324296835280246	-0.00922271526569293	-0.00383043402506071	NEUTRAL	NEUTRAL	-0.389439534410238	-0.00539228124063223	0.766070622414565
RAD52	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-2.23055310666761	-0.564188409155858	-0.0249789466884931	-0.0108232946461974	NEUTRAL	NEUTRAL	-0.637262766768293	-0.0141556520422957	0.73643201444503
RAD54	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-1.70790163546659	-0.752390282718097	-0.00959203064339901	-0.00714243554379674	NEUTRAL	NEUTRAL	-0.222086182312006	-0.00244959509960227	0.772896134527708
RAD55	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-2.04081557724357	-0.693970541029198	-0.0139475783520467	-0.00797239850215708	NEUTRAL	NEUTRAL	-0.447000434596203	-0.00597517984988961	0.753703794398473
RAD57	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	1.66190454420006	0.12787755665624	0.0155195542099556	0.00204583775700311	NEUTRAL	NEUTRAL	0.727347812091075	0.0134737164529525	0.726081426741093
RAD59	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	1.30183481860488	1.63234636489859	0.00830643959917993	0.0171437107830313	NEUTRAL	NEUTRAL	-0.719133577371971	-0.00883727118385134	0.722502415067244
RAD61	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-0.834352087983762	-0.677512651594596	-0.00660881872776567	-0.00872487842365455	NEUTRAL	NEUTRAL	0.139961996031615	0.00211605969588889	0.781509652876163
RTT101	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-0.520703663103457	0.471311958504915	-0.00302231163530262	0.00458320943032535	NEUTRAL	NEUTRAL	-0.671576121365113	-0.00760552106562796	0.73076588721261
RTT107	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-4.12023392124324	0.245255478422436	-0.0272561702809727	0.00266720741195712	NEUTRAL	NEUTRAL	-2.35077558320992	-0.0299233776929298	0.269883129844366
SGS1	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	2.1462741872312	-0.151863765466736	0.0140567082828039	-0.00169753976055284	NEUTRAL	NEUTRAL	1.21603610554825	0.0157542480433568	0.602805534580999
SHU1	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	1.10597120521817	0.0387822891663425	0.00611902219610541	0.000370735325530819	NEUTRAL	NEUTRAL	0.520440356915681	0.00574828687057459	0.745967609004033
SHU2	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	0.958213404669826	1.8016520412799	0.00568040775347133	0.0179487014563094	NEUTRAL	NEUTRAL	-1.05827545084099	-0.0122682937028381	0.640389790869818
SLX4	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	-3.15146026983601	0.462186092798145	-0.0241145337528215	0.00563394271322885	NEUTRAL	NEUTRAL	-2.06695576965865	-0.0297484764660503	0.352034088268257
SRS2	YBR259W	NoDrug	4NQO	DNA_repair	Neutral	3.44399607470828	1.2115007332273	0.0174025984798472	0.0107740709917757	NEUTRAL	NEUTRAL	0.648047519486643	0.00662852748807153	0.73643201444503
APT2	YCL047C	NoDrug	4NQO	Neutral	Neutral	2.46213828589649	1.05784212868314	0.0166502846759174	0.0124500555326011	NEUTRAL	NEUTRAL	0.309436446554477	0.00420022914331632	0.770265704834016
CLA4	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	2.26018718586967	3.22639776660315	0.0136649452256572	0.0328479710712182	NEUTRAL	NEUTRAL	-1.62006902011042	-0.0191830258455611	0.487541157392459
CSM2	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	2.75723913988693	2.4589925577823	0.0143218328189909	0.0228398255921424	NEUTRAL	NEUTRAL	-0.800411062245583	-0.00851799277315148	0.696062439266353
CSM3	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	5.27399171198239	2.31012889293494	0.0259153029451759	0.0198508715156025	NEUTRAL	NEUTRAL	0.612648478715354	0.00606443142957333	0.73643201444503
FLO8	YCL047C	NoDrug	4NQO	Neutral	Neutral	-0.471455072519023	-1.9773341211916	-0.00245832056401924	-0.0172143033959394	NEUTRAL	NEUTRAL	1.45408855821489	0.0147559828319201	0.542995823694176
GAL2	YCL047C	NoDrug	4NQO	Neutral	Neutral	1.38025527816134	3.50431034176836	0.00685671254226026	0.0300557577819732	NEUTRAL	NEUTRAL	-2.34059771277986	-0.0231990452397129	0.272685725132876
HO	YCL047C	NoDrug	4NQO	Neutral	Neutral	-2.04792903769949	0.365968058700857	-0.0100659525539634	0.00288106531432668	NEUTRAL	NEUTRAL	-1.39502217015671	-0.0129470178682901	0.550423031823399
MAG1	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	1.45304970547599	1.37426838857239	0.00935656969993001	0.013675817240313	NEUTRAL	NEUTRAL	-0.364401537627153	-0.00431924754038298	0.766459098594112
MAL13	YCL047C	NoDrug	4NQO	Neutral	Neutral	-0.488230557696648	-0.971934684752556	-0.00325752062597706	-0.010245241142909	NEUTRAL	NEUTRAL	0.560127856503376	0.00698772051693197	0.73643201444503
MMS1	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	-1.63867713052556	-1.41955501785455	-0.0104916236325355	-0.0157127653619636	NEUTRAL	NEUTRAL	0.408312851705158	0.00522114172942814	0.766070622414565
MMS4	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	2.1125457238577	1.09192853279431	0.0129912256950614	0.0113988942143399	NEUTRAL	NEUTRAL	0.131425125891354	0.00159233148072149	0.781509652876163
MPH1	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	0.15061621264261	-0.660065572623606	0.0011207323988833	-0.0079906766317831	NEUTRAL	NEUTRAL	0.641202525227049	0.0091114090306664	0.73643201444503
MUS81	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	1.60473910777923	1.05671160903803	0.0102174231049493	0.0116686023287093	NEUTRAL	NEUTRAL	-0.113849304928731	-0.00145117922375992	0.781509652876163
NGL3	YCL047C	NoDrug	4NQO	Neutral	Neutral	-2.06007885310941	-1.70945678773613	-0.00975385348796958	-0.0145051265808121	NEUTRAL	NEUTRAL	0.488974494236985	0.0047512730928425	0.751054484460114
PSY3	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	-0.370654253941209	0.407120396796987	-0.00172798451619653	0.00308792688780967	NEUTRAL	NEUTRAL	-0.540931684688624	-0.00481591140400619	0.73643201444503
RAD18	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	-0.960664146289655	-1.65030649076996	-0.00542799090130355	-0.0150034569717524	NEUTRAL	NEUTRAL	0.894562290536364	0.00957546607044889	0.682390042407614
RAD5	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	2.03669554178819	1.69119690653101	0.0108366665046373	0.0149111507691467	NEUTRAL	NEUTRAL	-0.395659202403377	-0.00407448426450938	0.765063604234423
RAD51	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	-1.03519034601127	-2.32047677452327	-0.00690969829542814	-0.0256772972804605	NEUTRAL	NEUTRAL	1.4522849413588	0.0187675989850323	0.542995823694176
RAD52	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	0.418011495251823	-1.96175641816283	0.00354006335499828	-0.0262756067974776	NEUTRAL	NEUTRAL	1.88150638186016	0.0298156701524758	0.40947134932442
RAD54	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	-0.498237691458811	-3.14975344975273	-0.00249984297756877	-0.0269651029647544	NEUTRAL	NEUTRAL	2.46552116418021	0.0244652599871856	0.24570476151474
RAD55	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	1.99027931439534	0.0309534809603509	0.0122282071737104	0.000342608386736971	NEUTRAL	NEUTRAL	0.938877007884015	0.0118855987869735	0.676366367276679
RAD57	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	-0.455939953799279	-0.0714180327122542	-0.00364011326340766	-0.000972023835335474	NEUTRAL	NEUTRAL	-0.169089490305499	-0.00266808942807218	0.77971533801473
RAD59	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	0.498613578061604	1.76648542209275	0.00302365832509005	0.0179123405969254	NEUTRAL	NEUTRAL	-1.26014581715921	-0.0148886822718353	0.587258267197615
RAD61	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	-0.709026912790162	-0.106505444338112	-0.005263616233987	-0.00125570994821369	NEUTRAL	NEUTRAL	-0.287663371174499	-0.00400790628577331	0.770265704834016
RTT101	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	-0.986407638381114	-2.15173433176273	-0.00487287552350631	-0.0173133335140554	NEUTRAL	NEUTRAL	1.31760918804675	0.0124404579905491	0.575695135331759
RTT107	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	3.5992900578122	-1.12791453743776	0.0218775050222914	-0.0115470342134016	NEUTRAL	NEUTRAL	2.80737660531684	0.033424539235693	0.153069153602523
SGS1	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	-2.02420088909279	-3.89214474340982	-0.012700572871789	-0.0419169586731646	NEUTRAL	NEUTRAL	2.34405214051264	0.0292163858013756	0.273442496282814
SHU1	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	-1.64756358793287	-1.59238011242912	-0.00822564709240946	-0.0139698559167386	NEUTRAL	NEUTRAL	0.569066495819562	0.00574420882432914	0.73643201444503
SHU2	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	-2.58250375293653	0.460713238352216	-0.0134226547960306	0.00392273442579603	NEUTRAL	NEUTRAL	-1.73879747106962	-0.0173453892218266	0.456517708803536
SLX4	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	0.838624342814044	-1.15340671987096	0.00623282432157915	-0.0130922642173792	NEUTRAL	NEUTRAL	1.42434818567042	0.0193250885389584	0.550423031823399
SRS2	YCL047C	NoDrug	4NQO	DNA_repair	Neutral	-1.51470035105245	-1.24838622937	-0.00716589250345888	-0.0103037619209775	NEUTRAL	NEUTRAL	0.329837524652123	0.00313786941751862	0.766889328251719
YBR259W	YCL047C	NoDrug	4NQO	Neutral	Neutral	0.447421219505028	-0.171498682832052	0.00275542192121444	-0.00177710709727209	NEUTRAL	NEUTRAL	0.376014507211069	0.00453252901848652	0.766889328251719
APT2	YDL027C	NoDrug	4NQO	Neutral	Neutral	3.7786861348379	3.61946794617899	0.0241087919581592	0.0391677844656725	NEUTRAL	NEUTRAL	-1.19874951083628	-0.0150589925075133	0.600837920495089
CLA4	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	-1.63389988639937	-1.35566994404145	-0.00861005665891966	-0.012140142796391	NEUTRAL	NEUTRAL	0.339741453804683	0.00353008613747133	0.766889328251719
CSM2	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	2.08692021870785	2.80463247667478	0.010847376640287	0.0251412160663968	NEUTRAL	NEUTRAL	-1.37943234045411	-0.0142938394261098	0.556812838100492
CSM3	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	0.895744218957752	2.835888109769	0.00438608249117713	0.0239074273461957	NEUTRAL	NEUTRAL	-2.00235580989415	-0.0195213448550185	0.369950686536596
FLO8	YDL027C	NoDrug	4NQO	Neutral	Neutral	-0.421495060659666	3.16643867088029	-0.00217073925315973	0.0268046990589611	NEUTRAL	NEUTRAL	-2.9242181310818	-0.0289754383121208	0.131970195688341
GAL2	YDL027C	NoDrug	4NQO	Neutral	Neutral	-1.00035281045553	0.376585803945525	-0.00498194738140317	0.00319202025648983	NEUTRAL	NEUTRAL	-0.831448815274498	-0.00817396763789301	0.685770486255316
HO	YDL027C	NoDrug	4NQO	Neutral	Neutral	-1.62752024605709	-1.10363243681983	-0.00754810090640289	-0.00821093508909194	NEUTRAL	NEUTRAL	0.0756049910837371	0.000662834182689045	0.787829484980196
MAG1	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	-1.8590821341203	1.49383687533664	-0.0107784163833742	0.0129166842020999	NEUTRAL	NEUTRAL	-2.27608270556799	-0.0236951005854741	0.288410335505363
MAL13	YDL027C	NoDrug	4NQO	Neutral	Neutral	1.33787712701443	-0.798890484094688	0.00835355072405032	-0.00788750184350027	NEUTRAL	NEUTRAL	1.39029108696526	0.0162410525675506	0.559162659758308
MMS1	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	-2.13781528900983	-0.868490478133224	-0.0129414820691462	-0.00869742922922269	NEUTRAL	NEUTRAL	-0.36268032369651	-0.0042440528399235	0.766459098594112
MMS4	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	1.14925688100396	3.29311791656939	0.00635148973207452	0.0302822651608609	NEUTRAL	NEUTRAL	-2.23055936056801	-0.0239307754287863	0.301056801466717
MPH1	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	0.844118214889439	1.27848583598563	0.00541518300023343	0.0143015056920884	NEUTRAL	NEUTRAL	-0.689115542602957	-0.00888632269185501	0.729667781836241
MUS81	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	0.467352460428237	1.5237192423882	0.0027312882675659	0.0153983466600523	NEUTRAL	NEUTRAL	-1.08507165850124	-0.0126670583924864	0.638215420385751
NGL3	YDL027C	NoDrug	4NQO	Neutral	Neutral	-0.341864911214624	0.372573716905944	-0.0015301185178597	0.00291370715378552	NEUTRAL	NEUTRAL	-0.493171945979576	-0.00444382567164522	0.746408728746811
PSY3	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	-1.89792045840129	-3.80585716262776	-0.00816123424224204	-0.0270154765582383	NEUTRAL	NEUTRAL	2.2717932160025	0.0188542423159962	0.295005967638803
RAD18	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	0.41830786564543	-1.71682866432432	0.003049084632921	-0.0268407125222414	NEUTRAL	NEUTRAL	1.73277994903167	0.0298897971551624	0.458702048709044
RAD5	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	-2.80172662714864	-2.11310580943588	-0.0169356975214836	-0.0241057498541281	NEUTRAL	NEUTRAL	0.555375587349155	0.00717005233264457	0.73643201444503
RAD51	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	-2.86395725099941	-3.80716390384386	-0.0184257905870713	-0.0400955607184568	NEUTRAL	NEUTRAL	1.75587786033391	0.0216697701313855	0.45816227241496
RAD52	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	1.08626211152382	-0.239342314903567	0.0147250757881377	-0.00637340104997482	NEUTRAL	NEUTRAL	0.706092382168472	0.0210984768381125	0.729667781836241
RAD54	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	0.911542177911393	0.758748589874755	0.00471564715753995	0.00655769686413693	NEUTRAL	NEUTRAL	-0.182874563293234	-0.00184204970659698	0.77971533801473
RAD55	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	-1.64727591418767	0.231870755883977	-0.00962521443347149	0.00228090516023259	NEUTRAL	NEUTRAL	-1.04060848196724	-0.0119061195937041	0.646150377429623
RTT101	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	-1.93284570894316	-1.18438209510338	-0.0104553442044157	-0.0109331250744154	NEUTRAL	NEUTRAL	0.0446556624712827	0.000477780869999759	0.789955517549965
RTT107	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	-0.776872881127893	0.443942410719502	-0.00437530231787337	0.00406493278710988	NEUTRAL	NEUTRAL	-0.785149411772468	-0.00844023510498325	0.696062439266353
SGS1	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	0.11916558799672	0.665404853481048	0.000637163201191099	0.00621460504107556	NEUTRAL	NEUTRAL	-0.518261685096994	-0.00557744183988446	0.73741628787357
SHU1	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	-0.12213479000395	1.99719113222801	-0.000623093970940251	0.017545874518406	NEUTRAL	NEUTRAL	-1.78843400388092	-0.0181689684893462	0.44023222104451
SHU2	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	-1.4891535065911	-0.452624543722914	-0.00866271311044819	-0.00439257253628084	NEUTRAL	NEUTRAL	-0.377400392057872	-0.00427014057416735	0.766459098594112
SLX4	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	-0.214562615509638	-2.95590366862643	-0.00143240135191145	-0.0313194485495212	NEUTRAL	NEUTRAL	2.38651060050614	0.0298870471976098	0.268761730202787
SRS2	YDL027C	NoDrug	4NQO	DNA_repair	Neutral	-1.86847021431562	-2.88781001547139	-0.00871781497968155	-0.0237493531101774	NEUTRAL	NEUTRAL	1.58974093616714	0.0150315381304958	0.49868354783497
YBR259W	YDL027C	NoDrug	4NQO	Neutral	Neutral	-0.338665552171648	-1.38407489524892	-0.001784139362777	-0.012304205143927	NEUTRAL	NEUTRAL	1.01804779443116	0.01052006578115	0.657781266414489
YCL047C	YDL027C	NoDrug	4NQO	Neutral	Neutral	-0.032168277108948	-1.47628683594209	-0.000160354898109194	-0.0124418605880288	NEUTRAL	NEUTRAL	1.25428017596441	0.0122815056899196	0.593960771869874
APT2	YFR057W	NoDrug	4NQO	Neutral	Neutral	-3.06646501064856	-0.777672676386961	-0.0247238462529136	-0.0103252386232016	NEUTRAL	NEUTRAL	-0.926942546952126	-0.014398607629712	0.676366367276679
CLA4	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	0.653099172884591	0.293573488128819	0.00443068289110947	0.00329699620824149	NEUTRAL	NEUTRAL	0.0864052666316469	0.00113368668286798	0.786573053230677
CSM2	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	-3.31789501453058	-1.23879948085832	-0.0217657108287656	-0.0131892905509908	NEUTRAL	NEUTRAL	-0.685806657065912	-0.00857642027777481	0.729667781836241
CSM3	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	-1.2509607502607	0.991556457086049	-0.00752574347339712	0.00962134833230672	NEUTRAL	NEUTRAL	-1.50190486210954	-0.0171470918057038	0.518975870539153
FLO8	YFR057W	NoDrug	4NQO	Neutral	Neutral	1.78964458106014	0.408804324989	0.0122491352045498	0.00432353959810345	NEUTRAL	NEUTRAL	0.629135239681292	0.00792559560644632	0.73643201444503
GAL2	YFR057W	NoDrug	4NQO	Neutral	Neutral	-1.31480587928491	-0.177588423228303	-0.00874283773171139	-0.00185401535982974	NEUTRAL	NEUTRAL	-0.556548464815428	-0.00688882237188164	0.73643201444503
HO	YFR057W	NoDrug	4NQO	Neutral	Neutral	-0.395187020692505	-2.36067550723751	-0.00232787882094426	-0.0203887762604856	NEUTRAL	NEUTRAL	1.72759289747637	0.0180608974395414	0.458702048709044
MAG1	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	-1.59318411774661	-2.08542377285859	-0.0115064190941723	-0.0217432368486032	NEUTRAL	NEUTRAL	0.807103020024097	0.0102368177544309	0.696062439266353
MAL13	YFR057W	NoDrug	4NQO	Neutral	Neutral	0.567080748307733	0.654892417018401	0.00476580590614339	0.00794371821330089	NEUTRAL	NEUTRAL	-0.21535337486011	-0.0031779123071575	0.772896134527708
MMS1	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	-0.388227775316142	1.607985888978	-0.00285205009724639	0.017832421695061	NEUTRAL	NEUTRAL	-1.55493893814215	-0.0206844717923074	0.503771055764972
MMS4	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	-0.430356145134983	-1.49849070877671	-0.00303390442903695	-0.0167177457071227	NEUTRAL	NEUTRAL	1.03688069195467	0.0136838412780858	0.650672353994816
MPH1	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	-1.93153068102308	-0.289476768383849	-0.014605250122985	-0.00347322981774971	NEUTRAL	NEUTRAL	-0.78492785164433	-0.0111320203052353	0.696062439266353
MUS81	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	1.62152385244681	-2.04386678034939	0.0112900125744511	-0.0234917202530485	NEUTRAL	NEUTRAL	2.58827974849871	0.0347817328274996	0.209527989008574
NGL3	YFR057W	NoDrug	4NQO	Neutral	Neutral	0.0948696885525071	-0.0912855865210418	0.00053309643031379	-0.000859522340915893	NEUTRAL	NEUTRAL	0.12700523379128	0.00139261877122968	0.781509652876163
PSY3	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	2.0418375644155	-0.580819854010794	0.0113195510840574	-0.0049855051819703	NEUTRAL	NEUTRAL	1.59568950325828	0.0163050562660277	0.49868354783497
RAD18	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	1.42365702984934	1.39450922965029	0.0120920280177177	0.0168343186646925	NEUTRAL	NEUTRAL	-0.321283029098562	-0.00474229064697479	0.766889328251719
RAD5	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	-0.494364532254216	-3.54677196232237	-0.00372769147377809	-0.0393889052368557	NEUTRAL	NEUTRAL	2.65662270683712	0.0356612137630776	0.189015157245081
RAD51	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	1.08970194084533	3.10771719163419	0.00813097974258334	0.036396044046249	NEUTRAL	NEUTRAL	-2.03543076959027	-0.0282650643036657	0.357948381289489
RAD52	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	0.499061798632507	0.479225485088301	0.00633054188668869	0.00891750859996987	NEUTRAL	NEUTRAL	-0.114871938502608	-0.00258696671328118	0.781509652876163
RAD54	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	0.742929051857065	0.649112440209708	0.00457791590403534	0.00624576428927599	NEUTRAL	NEUTRAL	-0.14596981841329	-0.00166784838524064	0.77971533801473
RAD55	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	0.235284179940046	-1.6909759217622	0.001663828518095	-0.0194721186480028	NEUTRAL	NEUTRAL	1.56408360673669	0.0211359471660978	0.503771055764972
RAD57	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	-2.354169	-0.7049677	-0.02806804	-0.01255565	NEUTRAL	NEUTRAL	-0.7237762	-0.01551239	0.7211561
RAD59	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	0.3532501	-2.703624	0.002368606	-0.02892526	NEUTRAL	NEUTRAL	2.478481	0.03129387	0.2450002
RAD61	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	-0.2128912	0.2689973	-0.001948949	0.003654667	NEUTRAL	NEUTRAL	-0.3420438	-0.005603616	0.7668893
RTT101	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	1.165062	0.6518793	0.007153379	0.00620307	NEUTRAL	NEUTRAL	0.08391547	0.000950309	0.7865731
RTT107	YFR057W	NoDrug	4NQO	DNA_repair	Neutral	0.4646069	-0.1072444	0.003218442	-0.001152638	NEUTRAL	NEUTRAL	0.3418443	0.00437108	0.7668893
